word,zipf,countable,uncountable,n_senses,first_gloss,variant_of,flag_reason,wikt_pos_list,wikt_dominant_pos,wikt_abbrev,corpus_n,corpus_dominant,corpus_noun_share,corpus_tag,corpus_name,likely_noun,name_suspect,pos_tags,lemma,pos_overlap,plural_of,verdict,scowl_verdict,scowl_size,scowl_pos,scowl_american_standard
masala,2.89,1,1,3,"Any of many blends of spices used in Indian cuisine, most often containing cardamom, coriander, mace together with pepper, nutmeg, fennel seeds, jeera etc.",,,noun:3,noun,False,0,,,,False,True,False,,,,,,noun,70,n:2,True
clough,2.88,0,0,5,"A narrow valley; a cleft in a hillside; a ravine, glen, or gorge.",cloff,,noun:5,noun,False,3,PROPN,0.0,,False,True,False,,,,,,noun,70,n:1,True
hidalgo,2.88,0,0,1,"A member of the Spanish nobility, especially one without a title.",,,noun:1,noun,False,0,,,,False,True,False,,,,,,noun,70,n:1,True
rebranding,2.88,0,0,1,"The association of a new brand, trademark, image, or appearance with a product or service.",,,noun:1;verb:1,noun,False,0,,,,False,True,False,,,"verb form (-ing, morphology)",,,noun,70,n:1,True
grinch,2.87,0,0,2,A grouch or killjoy.,,,noun:2;verb:1,noun,False,0,,,,False,True,False,,,,,,noun,70,n:1,True
omer,2.87,0,1,4,A former small Hebrew unit of dry volume equal to about 2.3 L or 2.1 quarts.,,,noun:4,noun,False,0,,,,False,True,False,,,,,,noun,70,n:1,True
stroud,2.87,0,0,1,A kind of coarse wool used in blankets or for garment by Native Americans.,,,noun:1,noun,False,0,,,,False,True,False,,,,,,noun,70,n:1,True
barnet,2.86,0,0,1,hair (on one's head),,,noun:1,noun,False,1,PROPN,0.0,,False,True,False,,,,,,noun,70,n:1,True
gaby,2.86,0,0,1,"A stupid, foolish person; a simpleton; a dunce.",,,noun:1,noun,False,0,,,,False,True,False,,,,,,noun,70,n:1,True
holm,2.86,0,0,6,"Small island, islet.",,,noun:6,noun,False,0,,,,False,True,False,,,,,,noun,70,n:1,True
hydropower,2.86,0,1,1,hydroelectric power,,,noun:1,noun,False,1,NOUN,1.0,,False,True,False,,,,,,noun,70,n:2,True
burley,2.85,1,1,2,"A tobacco grown mainly in Kentucky, used in making cigarettes.",,,noun:2;adj:1,noun,False,1,NOUN,1.0,,False,True,False,,,,,,noun,70,n:2;aj:1,True
cig,2.85,0,0,1,Cigarette.,,,noun:1,noun,False,0,,,,False,True,False,,,,,,noun,70,n:1,True
cotta,2.85,0,0,3,"A surplice, in England and America usually one shorter and less full than the ordinary surplice and with short sleeves, or sometimes none.",katha,,noun:3,noun,False,0,,,,False,True,False,,,,,,noun,70,n:1,True
tween,2.84,0,0,3,An action of tweening (inserting frames for continuity); a sequence of frames generated by tweening.,,,noun:3;adj:1;prep:1;verb:1,noun,False,3,PROPN,0.0,,False,True,False,,,,,,noun,70,c:1;n:1,True
bilbo,2.83,0,0,2,A device for punishment. See bilboes.,,,noun:2,noun,False,0,,,,False,True,False,,,,,,noun,70,n:1,True
pandit,2.83,0,0,1,An honorary title for a learned man or scholar.,,,noun:1,noun,False,0,,,,False,True,False,,,,,,noun,70,n:1,True
getter,2.82,0,0,4,"One who, or that which, gets.",,,noun:4;verb:1,noun,False,0,,,,False,True,False,,,,,,noun,70,n:1;v:1,True
summa,2.82,0,0,2,"A comprehensive summary of, or treatise on a subject, especially theology or philosophy.",,,noun:2,noun,False,1,OTHER,0.0,,False,True,False,,,,,,noun,70,n:1,True
moly,2.81,1,1,4,A magic herb or plant used by Odysseus to overcome Circe.,,,noun:4,noun,False,0,,,,False,True,False,,,,,,noun,70,n:1,True
subtype,2.81,0,0,2,"A group of specific things within a larger, more general group.",,,noun:2;verb:1,noun,False,3,NOUN,1.0,,False,True,False,,,,,,noun,70,n:1,True
belcher,2.8,0,0,2,Someone who belches.,,,noun:2,noun,False,0,,,,False,True,False,,,,,,noun,70,n:1,True
lobo,2.8,0,0,1,A wolf.,,,noun:1,noun,False,2,NOUN,0.5,,False,True,False,,,,,,noun,70,n:1,True
amma,2.79,0,0,2,mother,,,noun:2,noun,False,0,,,,False,True,False,,,,,,noun,70,n:1,True
betta,2.79,0,0,1,"Any fish of the genus Betta, especially Betta splendens (the Siamese fighting fish).",,,adv:2;adj:1;noun:1,adv,False,4,NOUN,0.75,,False,True,False,,,,,,noun,70,n:1,True
sherpa,2.79,1,1,3,"A local mountain guide or porter, particularly a male of the Nepalese Sherpa people so employed.",,,noun:3;verb:1,noun,False,0,,,,False,True,False,,,,,,noun,70,n:1,True
defenceman,2.78,0,0,1,"In ice hockey and lacrosse, a player position with a primary responsibility to prevent the opposing team from scoring goals; same as defender in many other ballgames.",,,noun:1,noun,False,0,,,,False,True,False,,,,,,noun,70,n:1,False
dor,2.78,0,0,3,Any of species Geotrupes stercorarius of large European dung beetles that make a droning noise while flying.,,,noun:3,noun,False,0,,,,False,True,False,,,,,,noun,70,n:1,True
parietal,2.78,0,0,4,"Either of the two parietal bones, on the top and side of the skull.",,,adj:4;noun:4,adj,False,0,,,,False,True,False,,,adjective-like (morphology),,,noun,70,aj:1;n:1,True
tig,2.78,0,0,3,A light touch; a tap or pat.,,,noun:3;verb:1,noun,False,0,,,,False,True,False,,,,,,noun,70,n:1;v:1,True
chica,2.77,0,1,2,A Latin-American girl; a Latina.,,,noun:2,noun,False,2,OTHER,0.0,,False,True,False,,,,,,noun,70,n:1,True
peloton,2.77,0,0,2,"A group of riders formed during a cycling road race; especially, the main group of riders; the pack.",,,noun:2,noun,False,0,,,,False,True,False,,,,,,noun,70,n:1,True
pushback,2.77,1,1,6,"The act of repelling an enemy, etc.",,,noun:6,noun,False,0,,,,False,True,False,,,,,,noun,70,n:2,True
tui,2.77,0,0,1,"A species of honeyeater, Prosthemadera novaeseelandiae, a bird which is endemic to New Zealand.",,,noun:1,noun,False,0,,,,False,True,False,,,,,,noun,70,n:1,True
ait,2.76,0,0,2,"An island in a river, especially the River Thames in England.",,,noun:2;intj:1,noun,False,0,,,,False,True,False,,,,,,noun,70,n:1,True
gunter,2.76,0,0,2,"A device used in sailing, for two main configurations of rig:",,,noun:2,noun,False,0,,,,False,True,False,,,,,,noun,70,n:1,True
hatcher,2.76,0,0,2,"One who hatches, such as a chicken farmer.",,,noun:2,noun,False,0,,,,False,True,False,,,,,,noun,70,n:1,True
hwan,2.76,0,0,1,"The monetary unit of South Korea from February 15, 1953 to June 9, 1962.",,,noun:1,noun,False,0,,,,False,True,False,,,,,,noun,70,n:1,True
mythos,2.76,1,1,4,"Anything transmitted by word of mouth, such as a fable, legend, narrative, story, or tale (especially a poetic tale).",,,noun:4,noun,False,0,,,,False,True,False,,,,,,noun,70,n:1,True
backcountry,2.75,1,1,1,A remote region; countryside that is relatively inaccessible.,,,noun:1,noun,False,0,,,,False,True,False,,,,,,noun,70,n:2,True
bund,2.75,0,0,6,A league or confederacy; especially the confederation of German states.,bandh,,noun:6;verb:1,noun,False,1,NOUN,1.0,,False,True,False,,,,,,noun,70,n:1,True
puja,2.75,1,1,1,A religious ritual performed in South Asia as an act of worship.,,,noun:1,noun,False,0,,,,False,True,False,,,,,,noun,70,n:1,True
rishi,2.75,0,0,2,"A Vedic poet and seer who composed Rigvedic hymns, who alone or with others invokes the deities with poetry of a sacred character.",,,noun:2,noun,False,1,PROPN,0.0,,False,True,False,,,,,,noun,70,n:1,True
polis,2.74,1,1,3,A Greek city-state.,,,noun:3,noun,False,1,OTHER,0.0,,False,True,False,,,,,,noun,70,n:1,True
powerlifting,2.74,0,1,2,"A strength sport, consisting of three events: the squat, the bench press, and the deadlift. The maximum weight lifted in each event is totalled for a final score.",,,noun:2;verb:1,noun,False,0,,,,False,True,False,,,"verb form (-ing, morphology)",,,noun,70,n:2,True
raff,2.74,1,1,5,A disorderly heap; a jumble; a large quantity,,,noun:5;verb:1,noun,False,0,,,,False,True,False,,,,,,noun,70,n:1,True
bahadur,2.73,0,0,2,"A warrior, especially a Turko-Mongol.",,,noun:2,noun,False,0,,,,False,True,False,,,,,,noun,70,n:1,True
deva,2.73,0,0,1,"A god in Vedic mythology, Hinduism and Buddhism.",,,noun:1,noun,False,0,,,,False,True,False,,,,,,noun,70,n:1,True
hafiz,2.73,0,0,1,A Muslim who has memorized the whole Qur'an.,,,noun:1,noun,False,2,PROPN,0.0,,False,True,False,,,,,,noun,70,n:2,True
handjob,2.73,0,0,1,Alternative spelling of hand job.,hand job,spelling variant of another word (Wiktionary gloss),noun:1,noun,False,0,,,,False,False,False,,,,,,noun,70,n:1,True
rath,2.73,0,0,2,"A walled enclosure, especially in Ireland; a ringfort built sometime between the Iron Age and the Viking Age.",,,noun:2;adj:1,noun,False,0,,,,False,True,False,,,,,,noun,70,aj:2;n:1,True
curveball,2.71,0,0,2,"A forespin pitch thrown by rotating the index and middle fingers down and resulting in motion down ""curve""",,,noun:2;verb:1,noun,False,1,PROPN,0.0,,False,True,False,,,,,,noun,70,n:1;v:1,True
workaround,2.71,0,0,3,"A means or method of circumventing an obstacle, particularly one arising from constraints, laws or regulatory requirements.",,,noun:3,noun,False,0,,,,False,True,False,,,,,,noun,70,n:1,True
hansel,2.7,0,0,1,Alternative form of handsel.,handsel,spelling variant of another word (Wiktionary gloss),noun:1;verb:1,noun,False,0,,,,False,False,False,,,,,,noun,70,n:1;v:1,True
shockwave,2.7,0,0,1,Alternative spelling of shock wave.,shock wave,spelling variant of another word (Wiktionary gloss),noun:1,noun,False,2,NOUN,1.0,,False,False,False,,,,,,noun,70,n:1,True
frontrunner,2.69,0,0,1,Alternative form of front runner.,front runner,spelling variant of another word (Wiktionary gloss),noun:1,noun,False,0,,,,False,False,False,,,,,,noun,70,n:1,True
ghazi,2.69,0,0,1,"A Muslim warrior who fights in war against non-Muslims, especially one who has won renown as a martial champion; often used as a title.",,,noun:1,noun,False,0,,,,False,True,False,,,,,,noun,70,n:1,True
glutathione,2.69,1,1,1,"A tripeptide formed from glutamic acid, cysteine and glycine, that is active in many biological redox reactions.",,,noun:1,noun,False,0,,,,False,True,False,,,,,,noun,70,n:1,True
leadoff,2.69,0,0,1,Alternative spelling of lead off.,lead off,spelling variant of another word (Wiktionary gloss),adj:1;noun:1,adj,False,1,ADV,0.0,,False,False,False,,,,,,noun,70,n:2,True
torchwood,2.69,1,1,9,Wood exhibiting fungal bioluminescence or foxfire.,,,noun:9,noun,False,0,,,,False,True,False,,,,,,noun,70,n:2,True
backflip,2.68,0,0,2,An act of rotating one's body 360 degrees in the backward direction.,,,noun:2;verb:2,noun,False,0,,,,False,True,False,,,,,,noun,70,v:2;n:1,True
cantina,2.68,0,0,2,"A drinking establishment, often specifically of the type found in Latin America.",,,noun:2,noun,False,1,PROPN,0.0,,False,True,False,,,,,,noun,70,n:1,True
goaltending,2.68,0,1,2,"A violation which occurs when a player interferes with the movement of the ball that is on its downward path toward the basket or on or within the rim of the basket, or after the ball touched the back",,,noun:2;verb:1,noun,False,0,,,,False,True,False,,,"verb form (-ing, morphology)",,,noun,70,n:1,True
kaka,2.68,0,0,1,Any of four taxa of birds in the genus Nestor in the parrot family confined to New Zealand and adjacent islands.,,,noun:1,noun,False,0,,,,False,True,False,,,,,,noun,70,n:1,True
thar,2.68,0,0,1,Alternative spelling of tahr.,tahr,spelling variant of another word (Wiktionary gloss),adv:1;noun:1,adv,False,2,ADV,0.0,,False,False,False,,,,,,noun,70,n:1,True
bonne,2.67,0,0,1,A French nursemaid.,,,noun:1,noun,False,1,OTHER,0.0,,False,True,False,,,,,,noun,70,n:2,True
maidan,2.67,0,0,3,A marketplace or other open space in or by a city or town; an esplanade.,,,noun:3,noun,False,0,,,,False,True,False,,,,,,noun,70,n:1,True
videography,2.67,1,1,3,"The art and technology of producing moving (video) images on photosensitive surfaces, and its digital counterpart.",,,noun:3,noun,False,0,,,,False,True,False,,,,,,noun,70,n:1,True
caregiving,2.66,0,1,2,"The provision of care such as assistance with activities of daily living (e.g., feeding, bathing, dressing, transportation, household administration), usually by someone who is not a health care profe",,,noun:2,noun,False,0,,,,False,True,False,,,"verb form (-ing, morphology)",,,noun,70,n:1,True
dodgeball,2.66,1,1,2,A team sport whose main objective is to dodge or catch balls thrown by the opposition.,,,noun:2,noun,False,0,,,,False,True,False,,,,,,noun,70,n:2,True
feu,2.66,0,0,1,Land held in feudal tenure.,,,noun:1;verb:1,noun,False,0,,,,False,True,False,,,,,,noun,70,n:1,True
mignon,2.66,0,0,2,A cute or pretty person; a dandy; a pretty child.,,,noun:2;adj:1,noun,False,2,NOUN,0.5,,False,True,False,,,,,,noun,70,n:2,True
parkin,2.66,1,1,2,"A traditional soft cake of Northern England, usually made with oatmeal and treacle.",,,noun:2,noun,False,0,,,,False,True,False,,,,,,noun,70,n:1,True
riddler,2.66,0,0,2,One who asks riddles; a puzzler.,,,noun:2,noun,False,0,,,,False,True,False,,,,,,noun,70,n:1,True
aldrin,2.65,0,1,1,An insecticide and persistent organic pollutant containing a naphthalene-derived compound.,,,noun:1,noun,False,0,,,,False,True,False,,,,,,noun,70,n:2,True
meister,2.65,0,0,1,A person of great skill or authority in a particular field.,,,noun:1,noun,False,1,PROPN,0.0,,False,True,False,,,,,,noun,70,n:1,True
perp,2.65,0,0,3,A perpetrator.,,,noun:3;adj:1,noun,True,1,NOUN,1.0,,False,True,False,,,,,,noun,70,n:1,True
policymaking,2.65,0,1,1,The formulation of policies.,,,noun:1,noun,False,1,NOUN,1.0,,False,True,False,,,"verb form (-ing, morphology)",,,noun,70,n:1,True
rata,2.65,1,1,3,Any of various New Zealand plants of the genus Metrosideros.,,,noun:3,noun,False,2,OTHER,0.0,,False,True,False,,,,,,noun,70,n:1,True
rotator,2.65,0,0,4,One who or that which rotates.,,,noun:4,noun,False,0,,,,False,True,False,,,,,,noun,70,n:1,True
steelhead,2.65,0,0,2,"The anadromous form of the rainbow trout, Oncorhynchus mykiss.",,,noun:2,noun,False,0,,,,False,True,False,,,,,,noun,70,n:1,True
burnet,2.64,0,1,2,"Any of the herbs of genus Sanguisorba (syn. Poterium), including salad burnet (Sanguisorba minor), an herb used in salads and herbal teas.",,,noun:2,noun,False,2,PROPN,0.0,,False,True,False,,,,,,noun,70,n:1,True
grayling,2.64,0,0,9,"Any freshwater fish of the genus Thymallus or specifically Thymallus thymallus, of the salmon family, having a large dorsal fin.",,,noun:9,noun,False,0,,,,False,True,False,,,"verb form (-ing, morphology)",,,noun,70,n:1,True
karting,2.64,0,1,1,An open-wheeled motorsport that uses small vehicles called karts or go-karts.,,,noun:1,noun,False,0,,,,False,True,False,,,"verb form (-ing, morphology)",,,noun,70,n:2,True
boho,2.63,1,1,2,A bohemian.,,,noun:2;adj:1,noun,False,0,,,,False,True,False,,,,,,noun,70,n:1,True
dobby,2.63,1,1,5,A device in some looms that allows the weaving of small geometric patterns.,,,noun:5,noun,False,0,,,,False,True,False,,,,,,noun,70,n:1,True
oblast,2.63,0,0,1,A region or province in Slavic or Slavic-influenced countries.,,,noun:1,noun,False,0,,,,False,True,False,,,,,,noun,70,n:1,True
rance,2.63,1,1,3,A type of coloured marble from Belgium. Rance is red and often has white or blue graining.,,,noun:3;verb:1,noun,False,0,,,,False,True,False,,,,,,noun,70,n:1;v:1,True
rockaway,2.63,0,0,2,"A light, low, four-wheeled carriage with standing top, open at the sides, but with waterproof curtains for bad weather.",,,noun:2,noun,False,0,,,,False,True,False,,,,,,noun,70,n:1,True
drawdown,2.62,1,1,7,The act of reduction or depletion (including through withdrawal or utilization).,,,noun:7,noun,False,0,,,,False,True,False,,,,,,noun,70,n:1,True
midrange,2.62,0,0,1,Alternative form of mid-range.,mid-range,spelling variant of another word (Wiktionary gloss),adj:1;noun:1,adj,False,1,ADJ,0.0,,False,False,False,,,,,,noun,70,n:2,True
taskforce,2.62,0,0,1,Alternative form of task force.,task force,spelling variant of another word (Wiktionary gloss),noun:1,noun,False,0,,,,False,False,False,,,,,,noun,70,n:1,True
portobello,2.61,0,0,1,"The large, mature form of the crimini mushroom (Agaricus bisporus)",,,noun:1,noun,False,0,,,,False,True,False,,,,,,noun,70,n:1,True
statist,2.61,0,0,3,A supporter of statism.,,,noun:3;adj:1,noun,False,1,ADJ,0.0,,False,True,False,,,,,,noun,70,n:1,True
tass,2.61,0,0,4,"A heap, pile.",,,noun:4,noun,False,6,NOUN,0.5,,False,True,False,,,,,,noun,70,n:1,True
dirtbag,2.6,0,0,2,"A dirty, grimy, sleazy, or disreputable person.",,,noun:2,noun,False,0,,,,False,True,False,,,,,,noun,70,n:1,True
pec,2.6,0,1,3,The pectoralis major muscle.,pectoral sandpiper,,noun:3,noun,True,0,,,,False,True,False,,,,,,noun,70,n:1,True
tanto,2.6,0,0,1,A traditional Japanese small sword or knife; often used as a secondary weapon to a katana.,,,adv:1;noun:1,adv,False,0,,,,False,True,False,,,,,,noun,70,n:2,True
carpark,2.59,0,0,1,Alternative spelling of car park.,car park,spelling variant of another word (Wiktionary gloss),noun:1,noun,False,0,,,,False,False,False,,,,,,noun,70,n:1,True
ombre,2.59,1,1,3,"A Spanish card game, usually played by three people. It involves forty cards, omitting the ranks of 8, 9 and 10.",ombré,,noun:3,noun,False,1,PROPN,0.0,,False,True,False,,,,,,noun,70,n:2,False
reiki,2.59,1,1,1,A Japanese form of pseudomedicine that involves transferring chi through one's palms.,,,noun:1,noun,False,0,,,,False,True,False,,,,,,noun,70,n:2,True
rialto,2.59,0,0,1,"A marketplace, literally or figuratively.",,,noun:1,noun,False,0,,,,False,True,False,,,,,,noun,70,n:1,True
urbanism,2.59,1,1,4,"The study of cities, their geographic, economic, political, social, and cultural environment.",,,noun:4,noun,False,2,NOUN,1.0,,False,True,False,,,,,,noun,70,n:2,True
videographer,2.59,0,0,1,"Any person involved in the production of video material, but especially a person who uses a video camera.",,,noun:1,noun,False,0,,,,False,True,False,,,,,,noun,70,n:1,True
bowyer,2.58,0,0,2,A person who makes or sells bows (for use with arrows).,,,noun:2,noun,False,0,,,,False,True,False,,,,,,noun,70,n:1,True
dempster,2.58,0,0,1,Alternative form of deemster.,deemster,spelling variant of another word (Wiktionary gloss),noun:1,noun,False,0,,,,False,False,False,,,,,,noun,70,n:1,True
fader,2.58,0,0,2,A device used to raise and lower sound volume.,,,noun:2;adj:1,noun,False,0,,,,False,True,False,,,,,,noun,70,n:1,True
biogas,2.57,1,1,1,"A mixture of methane and carbon dioxide, produced by anaerobic digestion of organic waste matter, used as a fuel.",,,noun:1,noun,False,0,,,,False,True,False,,,,,,noun,70,n:2,True
coverup,2.57,0,0,1,Alternative spelling of cover-up.,cover-up,spelling variant of another word (Wiktionary gloss),noun:1,noun,False,0,,,,False,False,False,,,,,,noun,70,n:1,True
disulfide,2.57,0,0,3,"A functional group with two sulfur atoms bonded to one another, described by the following formula: R–S–S–R'.",,,noun:3,noun,False,0,,,,False,True,False,,,,,,noun,70,n:1,True
drivetrain,2.57,0,0,1,"The mechanical parts of the powertrain, the gears and shafts, that connect the engine to the wheels in a vehicle.",,,noun:1,noun,False,0,,,,False,True,False,,,,,,noun,70,n:1,True
employability,2.57,1,1,2,The state or quality of being employable.,,,noun:2,noun,False,0,,,,False,True,False,,,,,,noun,70,n:1,True
narco,2.57,1,1,4,Narcotics.,narcotics control officer,,noun:4,noun,True,0,,,,False,True,False,,,,,,noun,70,n:1,True
personalization,2.57,1,1,3,"The act of personalizing something, or adapting it for somebody's needs or tastes.",,,noun:3,noun,False,0,,,,False,True,False,,,,,,noun,70,n:2,True
piet,2.57,0,0,1,The magpie.,,,noun:1,noun,False,0,,,,False,True,False,,,,,,noun,70,n:1,True
soca,2.57,0,1,1,A genre of music that originated in Trinidad and Tobago in the early 1970s and developed into a range of styles during the 1980s and after which primarily includes influences of African and Indian rhy,,,noun:1,noun,False,0,,,,False,True,False,,,,,,noun,70,n:2,True
debutant,2.56,0,0,1,"A person (especially a male) who débuts, or appears for the first time.",,,noun:1,noun,False,0,,,,False,True,False,,,,,,noun,70,n:1,True
mockup,2.56,0,0,1,Alternative form of mock-up.,mock-up,spelling variant of another word (Wiktionary gloss),noun:1,noun,False,0,,,,False,False,False,,,,,,noun,70,n:1,True
platformer,2.56,0,0,1,A platform game.,,,noun:1,noun,False,0,,,,False,True,False,,,,,,noun,70,n:1,True
roque,2.56,0,1,1,"A form of croquet using short-handled mallets, and played on a hard surface.",,,noun:1,noun,False,0,,,,False,True,False,,,,,,noun,70,n:2,True
aurelia,2.55,0,0,1,"The chrysalis of an insect, especially of a butterfly.",,,noun:1,noun,False,0,,,,False,True,False,,,,,,noun,70,n:1,True
ket,2.55,1,1,6,"A column vector, in Hilbert space, especially as representing the state of a quantum mechanical system; the complex conjugate transpose of a bra (a row vector); a ket vector. Symbolised by |...〉.",,,noun:6,noun,False,0,,,,False,True,False,,,,,,noun,70,n:1,True
overfishing,2.55,0,1,1,Fishing that reduces the stock of remaining fish in an area to below that which is acceptable.,,,noun:1;verb:1,noun,False,4,VERB,0.25,,False,True,False,,,"verb form (-ing, morphology)",,,noun,70,n:1,True
roti,2.55,0,1,1,A kind of unleavened flatbread commonly consumed in South Asia and the Caribbean.,,,noun:1,noun,False,0,,,,False,True,False,,,,,,noun,70,n:1,True
seder,2.55,0,0,3,The ceremonial meal held on the first night or first two nights of Passover.,,,noun:3,noun,False,0,,,,False,True,False,,,,,,noun,70,n:1,True
wetsuit,2.55,0,0,1,"A close fitting, insulating garment usually made from neoprene or similar material designed to keep one warm during activities on or under water.",,,noun:1,noun,False,0,,,,False,True,False,,,,,,noun,70,n:1,True
biomechanics,2.54,0,1,2,The branch of biophysics that deals with the mechanics of the human or animal body; especially concerned with muscles and the skeleton.,,,noun:2,noun,False,0,,,,False,True,False,,,,,,noun,70,n:1,True
creatinine,2.54,1,1,1,"A heterocyclic amine, 2-amino-1-methyl-5H-imidazol-4-one, formed by the metabolism of creatine.",,,noun:1,noun,False,1,NOUN,1.0,,False,True,False,,,,,,noun,70,n:2,True
favela,2.54,0,0,1,"A slum or shantytown, especially in Brazil.",,,noun:1,noun,False,0,,,,False,True,False,,,,,,noun,70,n:1,True
funder,2.54,0,0,1,One who funds.,,,noun:1,noun,False,0,,,,False,True,False,,,,,,noun,70,n:1,True
mandir,2.54,0,0,1,A Hindu temple.,,,noun:1,noun,False,1,PROPN,0.0,,False,True,False,,,,,,noun,70,n:1,True
newswire,2.54,0,0,1,A service used for the transmission of breaking news to the media or to the public.,,,noun:1,noun,False,1,PROPN,0.0,,False,True,False,,,,,,noun,70,n:1,True
reacher,2.54,0,0,4,A person who reaches.,,,noun:4,noun,False,0,,,,False,True,False,,,,,,noun,70,n:1,True
reauthorization,2.54,1,1,2,A second or subsequent authorization.,,,noun:2,noun,False,0,,,,False,True,False,,,,,,noun,70,n:1,True
sourcebook,2.54,0,0,2,A book consisting of a collection of writings on a particular subject.,,,noun:2,noun,False,0,,,,False,True,False,,,,,,noun,70,n:1,True
kirkman,2.53,0,0,2,A clergyman or officer in a kirk.,,,noun:2,noun,False,0,,,,False,True,False,,,,,,noun,70,n:1,True
righty,2.53,0,0,2,A right-handed person.,,,noun:2;intj:1,noun,False,5,NOUN,0.8,,False,True,False,,,,,,noun,70,n:1,True
sherif,2.53,0,0,1,Alternative form of shereef.,shereef,spelling variant of another word (Wiktionary gloss),noun:1,noun,False,0,,,,False,False,False,,,,,,noun,70,n:1,True
thorp,2.53,0,0,1,A group of houses standing together in the country; a hamlet; a village.,,,noun:1,noun,False,2,PROPN,0.0,,False,True,False,,,,,,noun,70,n:1,True
tikka,2.53,1,1,2,A marinade made from various aromatic spices usually with a yoghurt base; often used in Indian cuisine prior to grilling in a tandoor.,tilak,,noun:2,noun,False,0,,,,False,True,False,,,,,,noun,70,n:2,True
waterpark,2.53,0,0,1,Alternative spelling of water park.,water park,spelling variant of another word (Wiktionary gloss),noun:1,noun,False,0,,,,False,False,False,,,,,,noun,70,n:1,True
agha,2.52,0,0,1,An honorific for high officials used in Turkey and certain Muslim countries.,,,noun:1,noun,False,0,,,,False,True,False,,,,,,noun,70,n:1,True
karst,2.52,0,0,1,"A type of land formation, usually with many caves formed through the dissolving of limestone by underground drainage.",,,noun:1,noun,False,0,,,,False,True,False,,,,,,noun,70,n:1,True
telnet,2.52,1,1,2,A network protocol that enables one computer to communicate with another via a local area network or the Internet.,,,noun:2;verb:1,noun,False,0,,,,False,True,False,,,,,,noun,70,n:2;v:2,True
bodhisattva,2.51,0,0,2,"A person who has taken specific lay or monastic vows and who is on the road to perfect knowledge; specifically, one who foregoes personal nirvana in order to help others achieve enlightenment.",,,noun:2,noun,False,1,PROPN,0.0,,False,True,True,,,,,,noun,70,n:1,True
doobie,2.51,1,0,2,A marijuana cigarette.,,,noun:2,noun,False,0,,,,False,True,False,,,,,,noun,70,n:1,True
lune,2.51,0,0,4,A fit of lunacy or madness; a period of frenzy; a crazy or unreasonable freak.,,,noun:4,noun,False,0,,,,False,True,False,,,,,,noun,70,n:1,True
polycarbonate,2.51,0,0,1,Any of a range of polymers of aromatic carbonates.,,,noun:1,noun,False,0,,,,False,True,False,,,,,,noun,70,n:1,True
swaraj,2.51,0,0,1,self-rule,,,noun:1,noun,False,0,,,,False,True,False,,,,,,noun,70,n:2,True
archon,2.5,0,0,4,A chief magistrate of ancient Athens.,,,noun:4,noun,False,0,,,,False,True,False,,,,,,noun,70,n:1,True
arrondissement,2.5,0,0,2,An administrative division in some French- or Dutch-speaking countries.,,,noun:2,noun,False,0,,,,False,True,False,,,,,,noun,70,n:1,True
dewan,2.5,0,0,1,"A holder of any of various offices in various (usually Islamic) countries, usually some sort of councillor.",,,noun:1,noun,False,1,PROPN,0.0,,False,True,False,,,,,,noun,70,n:1,True
droit,2.5,0,0,1,A legal right or entitlement.,,,noun:1,noun,False,0,,,,False,True,False,,,,,,noun,70,n:1,True
horseracing,2.5,0,1,1,Alternative form of horse racing.,horse racing,spelling variant of another word (Wiktionary gloss),noun:1,noun,False,2,PROPN,0.0,,False,False,False,,,"verb form (-ing, morphology)",,,noun,70,n:2,True
jughead,2.5,0,0,1,A fool.,,,noun:1,noun,False,0,,,,False,True,False,,,,,,noun,70,n:1,True
motte,2.5,0,0,3,"A raised earth mound, often topped with a wooden or stone structure and surrounded with a ditch.",mott,,noun:3,noun,False,0,,,,False,True,False,,,,,,noun,70,n:1,True
nanoparticle,2.5,0,0,1,Any microscopic particle less than about 100 nanometers (nm) in diameter.,,,noun:1,noun,False,0,,,,False,True,False,,,,,,noun,70,n:1,True
sayer,2.5,0,0,1,One who says; one who makes announcements; a crier.,,,noun:1,noun,False,0,,,,False,True,False,,,,,,noun,70,n:1,True
comparator,2.49,0,0,5,"Any of various devices for comparing a physical property of two objects, or an object with a standard.",,,noun:5,noun,False,0,,,,False,True,False,,,,,,noun,70,n:1,True
kendo,2.49,0,1,1,"A Japanese martial art using ""swords"" of split bamboo.",,,noun:1,noun,False,0,,,,False,True,False,,,,,,noun,70,n:2,True
lollapalooza,2.49,0,0,1,"An outstanding, extreme, or outrageous example of its kind.",,,noun:1,noun,False,0,,,,False,True,False,,,,,,noun,70,n:2,True
microstructure,2.49,1,1,3,Fine-scale structure.,,,noun:3,noun,False,0,,,,False,True,False,,,,,,noun,70,n:1,True
mineralization,2.49,1,1,5,A form of fossilization in which the organic parts of an organism are replaced by minerals.,,,noun:5,noun,False,0,,,,False,True,False,,,,,,noun,70,n:2,True
supergroup,2.49,0,0,6,Any group composed of other groups.,,,noun:6,noun,False,0,,,,False,True,False,,,,,,noun,70,n:1,True
touchpad,2.49,0,0,1,"A flat surface which is sensitive to touch, used mostly in laptop computers to control an on-screen cursor.",,,noun:1,noun,False,0,,,,False,True,False,,,,,,noun,70,n:1,True
carman,2.48,0,0,1,"A person who transported goods, usually with a horse and cart.",,,noun:1,noun,False,0,,,,False,True,False,,,,,,noun,70,n:1,True
